@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute class {1 2 }
@data
0.002628,0.000065,0.002612,0.000079,0.002616,0.000076,0.004304,0.000631,0.002309,0.000389,0.002895,0.001057,0.071260,2.226601,0.044226,1.176075,0.540214,9.839080,2.404318,1.848717,2.936891,0.950332,1.310961,-0.024100,0.263829,0.002921,0.003427,711.000000,0.608157,0.955645,0.697059,1.000000,101.740120,0.846446,34.085935,27.057993,63.647803,2
0.002592,0.000061,0.002596,0.000070,0.002594,0.000068,0.004955,0.000781,0.002490,0.000673,0.003345,0.001408,0.052217,3.388084,0.120952,1.896847,0.466272,8.086956,4.314500,2.129305,3.315097,1.352522,1.480462,-0.031768,0.319723,0.004114,0.004644,724.000000,0.762283,0.841860,0.559073,1.000000,117.154330,0.651702,39.631579,25.651318,-41.441173,2
0.002631,0.000067,0.002622,0.000085,0.002623,0.000080,0.004042,0.000573,0.002254,0.000332,0.002780,0.000943,0.046494,3.130293,0.141634,1.861388,0.488017,8.045603,4.137986,2.117989,3.369631,1.285298,1.463956,-0.025883,0.291756,0.001817,0.002002,709.000000,0.574937,0.976584,0.762366,1.000000,98.325902,0.903090,33.291208,27.238798,-49.517572,2
0.002639,0.000062,0.002705,0.000472,0.002687,0.000405,0.004050,0.000617,0.002188,0.000362,0.002750,0.000996,0.040485,3.556281,0.075747,1.898145,0.456289,9.337684,4.135562,2.116816,3.442068,1.371864,1.505967,-0.020550,0.263129,0.005509,0.004278,709.000000,0.503329,0.972565,0.738542,1.000000,98.911688,0.892531,32.500671,28.083661,-67.049507,2
0.003806,0.000639,0.003928,0.000765,0.003854,0.000713,0.004528,0.000906,0.002195,0.000333,0.002944,0.001267,0.156964,0.747934,0.742198,1.062103,0.743194,3.899449,4.583553,1.827889,2.276669,0.442853,0.928353,-0.233125,0.686397,0.019079,0.017259,831.000000,0.613969,0.971930,0.791429,1.000000,107.254830,0.891079,36.702672,28.970530,69.511351,1
0.012719,0.005872,0.012752,0.008544,0.012349,0.007553,0.004851,0.001130,0.002134,0.000333,0.003125,0.001533,0.108509,1.410309,0.720574,2.731126,0.717933,5.255670,7.586179,2.186472,2.791016,0.921752,1.136843,-0.298169,0.802808,0.116498,0.072605,1110.000000,0.738243,0.954428,0.694618,1.000000,130.468040,0.807035,46.266057,31.208059,76.193060,1
0.002794,0.000121,0.002800,0.000189,0.002793,0.000170,0.004252,0.000689,0.002127,0.000369,0.002726,0.001102,0.141341,1.157801,0.355422,0.784996,0.644504,4.526596,2.405321,1.660209,2.385648,0.540852,1.061661,-0.063735,0.387815,0.004617,0.004452,662.000000,0.626831,0.977843,0.771562,1.000000,96.669048,0.872075,33.021512,25.728875,71.159937,2
0.003214,0.000247,0.003208,0.000475,0.003195,0.000408,0.004817,0.001011,0.002261,0.000361,0.003164,0.001425,0.111482,1.118602,0.567512,1.186638,0.683613,5.875156,3.974426,1.981699,2.612984,0.612212,1.062481,-0.149317,0.593825,0.004584,0.007400,915.000000,0.599268,0.972370,0.776740,1.000000,112.325900,0.895308,38.215416,30.593296,76.590740,1
0.003188,0.000226,0.003081,0.000385,0.003101,0.000338,0.005477,0.001153,0.002325,0.000467,0.003397,0.001723,0.073889,1.708185,0.548852,1.740530,0.591871,5.976275,5.812011,2.140898,3.037273,0.784944,1.202871,-0.104315,0.536668,0.010575,0.014425,943.000000,0.375736,0.973168,0.792437,1.000000,114.083260,0.894741,36.182374,33.531168,-11.414941,1
0.003628,0.000181,0.002827,0.000396,0.003094,0.000516,0.008001,0.005280,0.002754,0.001587,0.004674,0.004436,0.047493,2.680328,0.325054,1.581601,0.521298,9.516393,4.839895,2.182843,3.294946,1.161911,1.406602,-0.068727,0.465515,0.010241,0.023820,450.000000,0.758127,0.929752,0.646552,1.000000,86.769553,0.734065,29.963730,19.539540,51.047099,1
0.003545,0.000542,0.003373,0.000779,0.003386,0.000721,0.005049,0.001238,0.002137,0.000407,0.002856,0.001490,0.084300,1.650000,0.611291,2.084844,0.619081,5.015000,6.079775,2.168776,2.835354,0.830975,1.204440,-0.201569,0.698662,0.027197,0.012910,478.000000,0.543167,0.979508,0.799331,1.000000,79.355339,0.930268,26.984741,22.657063,-70.364816,1
0.003043,0.000313,0.002557,0.000147,0.002661,0.000284,0.007901,0.003934,0.002210,0.000640,0.003495,0.003187,0.110712,1.577049,0.250515,1.136834,0.629408,5.150820,2.626434,1.842841,2.519549,0.833496,1.082128,-0.095118,0.479776,0.035432,0.002662,376.000000,0.589028,0.949495,0.746032,1.000000,73.355339,0.854621,24.527103,19.820661,-70.238926,1
0.003221,0.000179,0.002738,0.000358,0.002851,0.000380,0.006678,0.003652,0.002440,0.000807,0.003662,0.002978,0.096407,1.454546,0.388726,0.980124,0.595041,11.553719,3.040503,1.888727,2.671727,0.613005,1.133786,-0.103725,0.506109,0.005964,0.010975,310.000000,0.767572,0.901163,0.641822,1.000000,73.355339,0.704607,25.502391,16.346082,51.795208,1
0.003398,0.000341,0.002775,0.000359,0.002963,0.000459,0.006989,0.003229,0.002550,0.000717,0.004026,0.002968,0.051354,1.744966,0.676494,2.798413,0.600389,9.668904,8.436237,2.419634,3.257926,0.836719,1.238031,-0.210521,0.737400,0.007159,0.004553,530.000000,0.578303,0.899830,0.633214,1.000000,95.497475,0.715243,29.662165,24.199047,7.130479,1
0.002730,0.000148,0.002594,0.000088,0.002649,0.000136,0.006289,0.002796,0.002928,0.000903,0.004301,0.002668,0.031922,2.679045,0.635920,3.573191,0.497037,8.015915,11.516988,2.519581,3.611255,1.057983,1.372306,-0.164107,0.691658,0.014561,0.005648,453.000000,0.794458,0.825137,0.623967,1.000000,101.254830,0.544428,32.955047,20.014220,4.290146,1
0.002570,0.000055,0.002503,0.000067,0.002521,0.000071,0.007788,0.003657,0.002678,0.000586,0.004351,0.003325,0.043231,4.207921,0.043619,2.192162,0.438331,10.277228,4.586511,2.149297,3.394633,1.666895,1.577690,-0.086718,0.514756,0.003450,0.004187,271.000000,0.820976,0.964413,0.785507,1.000000,62.627417,0.841183,24.751527,14.132216,-78.205349,1
0.002587,0.000062,0.002551,0.000190,0.002562,0.000169,0.007243,0.002832,0.002575,0.000644,0.004005,0.002825,0.039593,4.410569,0.005420,2.342653,0.424182,9.443089,4.458143,2.146229,3.445956,1.673293,1.589690,-0.053469,0.418665,0.002584,0.001146,321.000000,0.807641,0.938596,0.713333,1.000000,71.112698,0.775696,26.642082,15.710157,-73.811626,1
0.004540,0.001553,0.009036,0.002604,0.006781,0.003187,0.005467,0.000846,0.002714,0.000670,0.004065,0.001632,0.384420,1.153103,0.557903,1.385372,0.774734,3.073103,3.990518,1.363064,1.729775,0.836406,1.011515,-0.165454,0.535475,0.035941,0.029212,839.000000,0.752379,0.962156,0.788534,1.000000,110.426410,0.849172,40.493886,26.674537,-79.951936,1
0.003007,0.000423,0.003852,0.000576,0.003523,0.000672,0.005863,0.001046,0.002497,0.000641,0.003749,0.001881,0.286500,1.294770,0.274176,0.665138,0.745186,3.044374,2.226240,1.407396,1.850553,0.902906,1.066604,-0.084876,0.394201,0.016016,0.005751,748.000000,0.803329,0.973958,0.737673,1.000000,105.497470,0.828768,40.066310,23.860936,-74.993298,1
0.006819,0.001441,0.009625,0.003830,0.008800,0.003624,0.004708,0.000649,0.002351,0.000562,0.003017,0.001252,0.067191,2.107661,0.314869,1.279074,0.563027,5.068323,3.964276,2.039966,2.955331,0.966346,1.279599,-0.075698,0.463573,0.061586,0.135205,553.000000,0.768568,0.965096,0.720052,1.000000,89.840620,0.842122,33.239018,21.265275,19.705551,1
0.002636,0.000088,0.002744,0.000176,0.002706,0.000164,0.004338,0.000470,0.002257,0.000498,0.002906,0.001113,0.063858,2.526066,0.112556,1.383337,0.533174,6.668246,3.166401,1.968408,3.064033,1.125976,1.360253,-0.036326,0.328581,0.001202,0.004214,747.000000,0.835016,0.967617,0.677858,1.000000,106.568540,0.811260,41.680852,22.933889,-60.923306,2
0.002454,0.000052,0.002466,0.000130,0.002463,0.000114,0.005412,0.000749,0.002431,0.000568,0.003355,0.001561,0.048448,3.484227,-0.025238,1.695559,0.465173,8.787066,3.300085,2.008588,3.297914,1.383099,1.502725,-0.019785,0.252584,0.002221,0.004234,748.000000,0.764842,0.968912,0.757085,1.000000,104.669050,0.841813,38.583085,24.855935,-88.106679,2
0.002556,0.000059,0.002572,0.000076,0.002566,0.000070,0.006091,0.001129,0.002665,0.000626,0.004084,0.001964,0.043700,3.366834,0.036703,1.740669,0.452361,8.994975,3.623090,2.053752,3.348946,1.243150,1.467038,-0.016625,0.233918,0.002005,0.004171,693.000000,0.593209,0.980198,0.802083,1.000000,96.426407,0.917465,33.192360,26.721453,75.182345,2
0.002514,0.000054,0.002503,0.000058,0.002507,0.000057,0.005898,0.001051,0.002496,0.000648,0.003715,0.001882,0.044590,3.725000,-0.036134,1.825537,0.442285,8.203125,3.464990,2.035653,3.357725,1.408897,1.514661,-0.016133,0.231176,0.004620,0.002130,751.000000,0.721295,0.977865,0.811892,1.000000,102.426410,0.882240,37.215031,25.776184,-87.336269,2
0.002692,0.000455,0.003231,0.001436,0.003051,0.001239,0.006388,0.001352,0.002454,0.000646,0.003820,0.002173,0.721811,0.973214,0.601431,1.446416,0.894104,2.580357,3.222114,0.746108,0.857578,0.866425,0.624681,-0.239967,0.515382,0.011538,0.010305,650.000000,0.710570,0.980392,0.722222,1.000000,94.911688,0.887933,34.348835,24.168767,-46.283657,2
0.003209,0.000386,0.004762,0.002428,0.004257,0.002173,0.006093,0.001140,0.002528,0.000604,0.003737,0.001945,0.252737,1.328467,0.318538,0.570835,0.726102,3.175183,2.399968,1.491634,1.953150,0.882399,1.097216,-0.093963,0.432542,0.004812,0.005815,647.000000,0.761692,0.974398,0.700216,1.000000,96.325902,0.858336,35.844829,23.225289,59.478074,1
0.004792,0.001172,0.007904,0.002344,0.006794,0.002574,0.005682,0.000914,0.002533,0.000627,0.003622,0.001729,0.127381,2.237691,0.473184,2.362215,0.654465,5.171477,6.142073,2.098338,2.720574,1.384655,1.315761,-0.247177,0.739222,0.004513,0.009722,669.000000,0.758529,0.969565,0.707937,1.000000,98.911688,0.842177,36.285262,23.644887,-19.424381,1
0.004754,0.000972,0.007025,0.002148,0.006353,0.002187,0.004641,0.000489,0.002490,0.000637,0.003131,0.001190,0.075922,2.432643,0.517483,2.536605,0.573465,4.935233,7.640883,2.162497,3.039228,1.231745,1.348836,-0.135053,0.599095,0.075737,0.145817,476.000000,0.769721,0.963563,0.721212,1.000000,83.597980,0.835789,30.979300,19.776594,-73.553121,1
0.004845,0.000816,0.006933,0.001711,0.006376,0.001806,0.004657,0.000514,0.002385,0.000619,0.002981,0.001199,0.146105,1.935335,0.496153,0.793444,0.652616,3.879908,4.498280,1.825026,2.405649,1.140643,1.263494,-0.113103,0.526222,0.035952,0.027468,513.000000,0.809172,0.943015,0.633333,1.000000,89.497475,0.787144,33.762210,19.837746,-37.097862,1
0.002540,0.000059,0.002496,0.000076,0.002505,0.000074,0.007510,0.002964,0.002618,0.000650,0.004073,0.002927,0.052399,3.952128,-0.056767,1.598546,0.422410,7.026596,3.430144,1.983064,3.230576,1.422674,1.523884,-0.060847,0.435335,0.003048,0.007105,257.000000,0.818900,0.980916,0.859532,1.000000,59.798990,0.873676,23.980437,13.763235,85.703475,1
0.002574,0.000057,0.002522,0.000074,0.002538,0.000074,0.007410,0.003121,0.002806,0.000610,0.004539,0.003091,0.036236,4.902326,-0.000869,2.376290,0.392158,9.655814,4.876885,2.194393,3.552291,1.745506,1.612461,-0.063098,0.455842,0.001538,0.001181,284.000000,0.801416,0.969283,0.771739,1.000000,63.455844,0.859021,24.705332,14.776427,-78.510610,1
0.002639,0.000093,0.002581,0.000111,0.002603,0.000105,0.007504,0.003081,0.003015,0.000637,0.005200,0.003267,0.047387,2.641921,0.356121,1.609618,0.483560,7.209607,4.794493,2.174253,3.232225,0.959860,1.353123,-0.074981,0.478206,0.005959,0.005742,289.000000,0.778375,0.969799,0.656818,1.000000,64.183766,0.854730,24.422164,15.332237,-40.563977,1
0.002562,0.000061,0.002483,0.000063,0.002508,0.000073,0.007563,0.003084,0.002597,0.000703,0.004320,0.003160,0.049698,2.894068,0.121289,1.674734,0.481657,9.419491,3.692671,2.056109,3.211749,1.112521,1.411450,-0.067459,0.449294,0.000286,0.002104,284.000000,0.697012,0.972603,0.806818,1.000000,61.455844,0.914918,22.504983,16.137415,-12.111855,1
0.002453,0.000053,0.002468,0.000089,0.002463,0.000080,0.004695,0.000620,0.002379,0.000532,0.003144,0.001268,0.069296,2.739464,0.002495,1.402758,0.516116,7.337165,2.752220,1.914362,3.060259,1.179357,1.406397,-0.017465,0.229502,0.001834,0.005341,626.000000,0.772015,0.958652,0.715429,1.000000,96.669048,0.824651,35.572128,22.609791,-74.567802,2
0.002669,0.000582,0.003240,0.002212,0.003025,0.001847,0.004440,0.000461,0.002564,0.000632,0.003237,0.001113,0.813505,0.717042,0.457247,0.708181,0.929643,2.228296,0.754955,0.468727,0.468727,0.667818,0.468727,-0.046223,0.205929,0.012034,0.007462,380.000000,0.657322,0.964467,0.688406,1.000000,73.012193,0.871740,25.514496,19.227985,39.514501,2
0.002863,0.000327,0.003466,0.000881,0.003224,0.000784,0.009011,0.004905,0.002838,0.000699,0.005569,0.004622,0.331690,1.017094,0.483632,1.211045,0.801487,3.085470,2.685003,1.412618,1.770843,0.779750,0.921752,-0.190932,0.577165,0.003070,0.002058,558.000000,0.512459,0.894231,0.620690,1.000000,101.840620,0.663002,31.124777,26.727201,-33.122416,1
0.003570,0.000395,0.003234,0.000719,0.003295,0.000655,0.004305,0.001023,0.002065,0.000303,0.002693,0.001206,0.086633,1.075676,0.610259,1.414677,0.654340,5.374775,4.439724,2.056454,2.761303,0.505719,1.029302,-0.157965,0.616721,0.008361,0.014171,639.000000,0.734647,0.968182,0.691558,1.000000,96.911688,0.837610,34.870376,23.657787,27.983499,1
0.007779,0.003315,0.011510,0.006230,0.010247,0.005854,0.006033,0.001257,0.002195,0.000546,0.003321,0.001988,0.150761,2.425926,0.403023,2.107744,0.608753,3.937710,5.688039,1.868861,2.585424,1.353969,1.363195,-0.079720,0.442806,0.165223,0.116168,705.000000,0.759348,0.977809,0.762162,1.000000,101.254830,0.847288,37.259208,24.244016,-74.450696,1
0.003806,0.000682,0.005045,0.002516,0.004575,0.002175,0.005070,0.000968,0.002299,0.000479,0.003323,0.001559,0.191852,1.099573,0.284492,0.662198,0.730169,3.358464,1.962542,1.568534,2.037584,0.709615,1.027225,-0.123828,0.486102,0.007494,0.014832,820.000000,0.787178,0.932878,0.678246,1.000000,114.911690,0.766954,42.192006,26.020882,-66.439773,1
0.002964,0.000220,0.002598,0.000167,0.002697,0.000249,0.005713,0.002096,0.002192,0.000491,0.003218,0.002067,0.046076,1.621032,0.648376,2.368985,0.579400,7.966270,7.548465,2.377319,3.300480,0.679670,1.177154,-0.162337,0.667579,0.014953,0.010394,597.000000,0.734505,0.931357,0.641935,1.000000,98.083261,0.764159,33.927531,23.023329,-45.642164,1
0.002555,0.000058,0.002545,0.000063,0.002548,0.000061,0.005559,0.000882,0.002638,0.000845,0.003489,0.001624,0.048221,3.070213,0.083830,1.669937,0.488696,8.291489,3.632055,2.043429,3.291301,1.267764,1.439058,-0.031950,0.318501,0.001937,0.004698,586.000000,0.827559,0.786577,0.558095,1.000000,115.497470,0.542593,40.214158,22.575356,48.062544,2
0.002656,0.000072,0.002550,0.000095,0.002585,0.000102,0.008108,0.004246,0.002834,0.000686,0.004920,0.003885,0.053309,2.717489,0.272706,1.726679,0.510857,8.762332,4.539926,2.152894,3.217619,1.140944,1.394156,-0.081719,0.490732,0.003950,0.005789,286.000000,0.760586,0.956522,0.648526,1.000000,64.183766,0.845857,23.871748,15.498429,-50.134481,1
0.002644,0.000064,0.002517,0.000081,0.002550,0.000096,0.007828,0.003860,0.002633,0.000633,0.004207,0.003355,0.040905,3.940425,0.115665,2.181693,0.437439,8.910638,4.966483,2.187701,3.441306,1.488203,1.543519,-0.062036,0.446522,0.002699,0.002574,291.000000,0.772339,0.973244,0.696172,1.000000,63.355339,0.882945,24.216548,15.382598,-31.206688,1
0.002467,0.000058,0.002479,0.000152,0.002474,0.000131,0.005724,0.001040,0.002547,0.000572,0.003615,0.001737,0.087487,1.744526,0.025400,0.938901,0.562237,7.508029,1.829498,1.711712,2.693367,0.709182,1.192706,-0.014541,0.198461,0.003370,0.002522,787.000000,0.679240,0.971605,0.701426,1.000000,105.396970,0.873627,37.367436,27.424580,-49.472471,2
0.002511,0.000059,0.002516,0.000064,0.002514,0.000062,0.004807,0.000501,0.002508,0.000542,0.003100,0.001171,0.052360,3.321078,0.033417,1.646458,0.467313,8.100490,3.526666,2.029956,3.229752,1.307184,1.475617,-0.036922,0.339629,0.003020,0.004899,492.000000,0.633801,0.982036,0.798701,1.000000,81.355339,0.911573,28.530540,22.068274,79.911085,2
0.002554,0.000056,0.002519,0.000066,0.002529,0.000065,0.006762,0.001714,0.002621,0.000549,0.004076,0.002328,0.038986,4.036021,-0.042364,1.942199,0.423335,8.584906,3.707628,2.063531,3.409051,1.441877,1.536781,-0.016783,0.236889,0.001761,0.000858,670.000000,0.603778,0.978102,0.770115,1.000000,95.254834,0.908740,32.757756,26.112921,-37.730225,2
0.002564,0.000066,0.002467,0.000130,0.002491,0.000127,0.007867,0.004335,0.002448,0.000632,0.003928,0.003462,0.053294,2.600000,0.278807,1.859459,0.535020,7.865306,4.590021,2.159985,3.260572,1.169779,1.394354,-0.074844,0.474997,0.002926,0.001560,293.000000,0.717199,0.979933,0.832386,1.000000,62.041631,0.926451,23.219503,16.180937,10.661060,1
0.002561,0.000064,0.002439,0.000092,0.002465,0.000101,0.007879,0.004127,0.002389,0.000612,0.003705,0.003245,0.038100,4.101695,0.101446,2.416026,0.447782,9.576271,5.023844,2.200647,3.527303,1.696567,1.546202,-0.053163,0.421265,0.001834,0.002956,281.000000,0.751786,0.975694,0.851515,1.000000,61.798990,0.895387,23.398879,15.429398,-0.706105,1
0.002439,0.000054,0.002457,0.000098,0.002451,0.000088,0.005872,0.001227,0.002578,0.000491,0.003731,0.001827,0.048402,3.426811,0.005301,1.707090,0.471540,8.021572,3.463325,2.034421,3.304352,1.391022,1.498883,-0.022888,0.271950,0.003720,0.000459,751.000000,0.627644,0.971539,0.736275,1.000000,102.325900,0.883958,35.174381,27.383263,-63.141400,2
0.002536,0.000077,0.002808,0.001256,0.002737,0.001095,0.004214,0.000689,0.002233,0.000345,0.002789,0.001038,0.080730,1.810811,0.188783,0.899713,0.575231,7.054054,2.573655,1.870391,2.819787,0.796344,1.237777,-0.027463,0.281447,0.001165,0.004432,638.000000,0.545067,0.974046,0.762246,1.000000,94.083261,0.886793,31.361172,26.292971,2.775307,2
0.002337,0.000060,0.002230,0.000071,0.002254,0.000083,0.008155,0.004684,0.002445,0.000673,0.003890,0.003595,0.044349,4.083799,0.089465,2.328142,0.422938,9.178771,4.839549,2.182357,3.410268,1.513061,1.528930,-0.089186,0.524082,0.003058,0.002174,239.000000,0.725913,0.967611,0.796667,1.000000,57.213203,0.886267,21.135198,14.536502,-86.486203,1
0.002323,0.000057,0.002222,0.000066,0.002242,0.000077,0.008163,0.004486,0.002388,0.000639,0.003701,0.003399,0.043592,4.165714,0.003050,2.088163,0.434743,10.565714,4.188539,2.072968,3.397668,1.587396,1.559193,-0.069629,0.466966,0.003107,0.004236,238.000000,0.713033,0.963563,0.755556,1.000000,56.870058,0.893057,20.847656,14.616916,83.658546,1
0.003967,0.001016,0.002506,0.000426,0.003023,0.001012,0.007053,0.004237,0.002557,0.000680,0.004176,0.003498,0.043644,2.871332,0.462758,2.650052,0.541288,7.521445,7.816132,2.375859,3.464655,1.385464,1.441731,-0.127051,0.613366,0.051825,0.136155,536.000000,0.657101,0.890365,0.691613,1.000000,97.597980,0.692849,31.395789,23.666221,-71.771068,1
0.002686,0.000133,0.002795,0.000197,0.002757,0.000186,0.005060,0.000826,0.002306,0.000502,0.003153,0.001456,0.088213,1.624633,0.464824,0.857629,0.603235,5.516129,3.707218,1.986425,2.754271,0.765886,1.181549,-0.092064,0.503839,0.001102,0.004858,796.000000,0.794231,0.974296,0.748120,1.000000,108.669050,0.831677,40.940426,24.876082,-70.030988,2
0.002531,0.000060,0.002477,0.000064,0.002493,0.000068,0.006248,0.001608,0.002435,0.000588,0.003704,0.002147,0.036378,3.955947,0.107249,2.207655,0.430990,8.273128,4.876943,2.194645,3.508678,1.454812,1.539471,-0.033696,0.336656,0.006024,0.001782,535.000000,0.470860,0.962230,0.762108,1.000000,85.597980,0.896496,27.866252,24.583828,50.298077,2
0.004318,0.000577,0.004685,0.001180,0.004548,0.001061,0.003686,0.000636,0.002012,0.000247,0.002522,0.000897,0.057202,2.744186,0.373384,2.124654,0.533388,6.191860,6.009701,2.215278,3.284129,1.267678,1.418695,-0.060862,0.432759,0.042386,0.020573,784.000000,0.780184,0.973913,0.680556,1.000000,107.396970,0.838478,40.053519,25.055467,-38.236371,1
0.004408,0.000830,0.005243,0.001161,0.004932,0.001135,0.005863,0.001318,0.002248,0.000514,0.003411,0.001949,0.174757,1.498623,0.484726,1.087625,0.710401,3.790634,4.099416,1.802585,2.363490,0.973696,1.155912,-0.159062,0.593337,0.050981,0.036277,831.000000,0.519042,0.965157,0.765899,1.000000,109.740120,0.851532,35.423622,30.278302,68.061665,1
0.003874,0.000653,0.004885,0.001179,0.004553,0.001154,0.005132,0.000978,0.002241,0.000486,0.003121,0.001538,0.358376,1.623704,0.311871,1.106204,0.763511,3.105185,3.063010,1.394962,1.827319,1.206483,1.084806,-0.131567,0.491444,0.007671,0.010539,772.000000,0.211290,0.957816,0.708907,1.000000,105.740120,0.851475,31.992187,31.269912,36.295837,1
0.004708,0.000964,0.005815,0.002258,0.005484,0.002045,0.004266,0.000585,0.002272,0.000435,0.002862,0.001064,0.122904,0.825581,0.751466,1.767832,0.703488,4.271318,5.217084,1.953149,2.460292,0.426432,0.947785,-0.253345,0.727858,0.052221,0.079578,618.000000,0.752927,0.970173,0.790281,1.000000,94.183766,0.857181,34.717684,22.847852,-82.259841,1
0.003118,0.000072,0.003133,0.000078,0.003128,0.000076,0.004189,0.000517,0.002372,0.000451,0.002973,0.001012,0.054630,2.827789,0.034988,1.490696,0.499426,8.937378,3.029346,1.965208,3.159311,1.154538,1.411754,-0.030698,0.307116,0.004898,0.004108,613.000000,0.798265,0.973016,0.693439,1.000000,95.497475,0.827253,36.240191,21.827675,-63.926882,2
0.003143,0.000069,0.003289,0.000765,0.003251,0.000665,0.004326,0.000623,0.002276,0.000374,0.002849,0.001061,0.051638,3.610998,-0.043793,1.700565,0.458899,9.142566,3.307577,2.012175,3.295876,1.442727,1.513116,-0.024845,0.282951,0.004098,0.002576,590.000000,0.775061,0.975207,0.812672,1.000000,91.355339,0.869236,34.627312,21.880527,-82.307130,2
0.003170,0.000078,0.003426,0.000824,0.003349,0.000704,0.004527,0.000491,0.002419,0.000500,0.003075,0.001125,0.063428,2.787267,0.008170,1.336491,0.497621,8.871118,2.811029,1.927139,3.093701,1.114181,1.403097,-0.023725,0.269128,0.002973,0.004016,734.000000,0.517478,0.978667,0.764583,1.000000,99.497475,0.913262,33.094399,28.318767,40.423985,2
0.003165,0.000073,0.003155,0.000076,0.003158,0.000074,0.005755,0.001083,0.002573,0.000575,0.003679,0.001768,0.038319,4.137566,0.016736,2.098262,0.442209,8.962963,4.275524,2.133063,3.504871,1.629225,1.580729,-0.022270,0.275576,0.005392,0.001583,666.000000,0.742565,0.979412,0.695925,1.000000,96.568542,0.879153,35.674447,23.893808,-55.618829,2
0.003159,0.000077,0.003164,0.000142,0.003163,0.000127,0.004562,0.000671,0.002557,0.000520,0.003176,0.001126,0.046115,3.622177,0.051893,1.781759,0.475944,9.938398,3.987992,2.096668,3.383034,1.520570,1.531435,-0.023634,0.281098,0.004667,0.005273,582.000000,0.579415,0.938710,0.722084,1.000000,94.083261,0.808956,30.450583,24.818218,65.139028,2
0.003176,0.000101,0.003524,0.000840,0.003412,0.000718,0.004671,0.000709,0.002485,0.000489,0.003239,0.001229,0.128571,1.377020,0.214263,0.737582,0.629327,6.228007,2.107797,1.663674,2.455154,0.661978,1.139431,-0.052869,0.360678,0.000607,0.000854,649.000000,0.682403,0.977410,0.721913,1.000000,94.911688,0.886567,33.676603,24.616800,-54.739318,2
0.003355,0.000446,0.003999,0.001761,0.003796,0.001523,0.005781,0.001135,0.002512,0.000492,0.003595,0.001772,0.350281,1.471545,0.753038,2.268190,0.772728,3.182114,4.204233,1.435517,1.646934,1.099742,1.036254,-0.244480,0.665666,0.006939,0.014416,723.000000,0.768692,0.965287,0.717262,1.000000,102.911690,0.841433,38.076617,24.354545,65.344138,2
0.007846,0.001690,0.010096,0.002841,0.009365,0.002774,0.004209,0.000404,0.002318,0.000503,0.002878,0.001011,0.088316,1.057041,0.659338,1.457488,0.668271,5.402852,5.114003,2.111624,2.790767,0.525519,1.036125,-0.187777,0.663370,0.116497,0.213454,639.000000,0.669461,0.969651,0.768029,1.000000,94.426407,0.881807,33.250970,24.700389,-11.119797,1
0.003765,0.000622,0.005310,0.001444,0.004731,0.001440,0.004338,0.000668,0.002282,0.000408,0.003047,0.001157,0.227913,1.220890,0.580319,1.377908,0.734481,3.523973,4.586754,1.676305,2.148786,0.810764,1.074181,-0.184669,0.595758,0.048968,0.009395,1311.000000,0.838859,0.850746,0.571242,1.000000,170.124890,0.562582,59.146846,32.196520,39.341694,1
0.004171,0.001053,0.005842,0.001832,0.005257,0.001815,0.005302,0.001067,0.002303,0.000425,0.003282,0.001619,0.335567,1.224626,0.572446,1.338302,0.772982,3.234609,4.472413,1.477914,1.881187,0.893187,1.025346,-0.179903,0.569251,0.023217,0.004821,706.000000,0.708766,0.977839,0.775824,1.000000,99.254834,0.882681,35.762810,25.228651,81.896112,1
0.004625,0.000560,0.006055,0.001017,0.005522,0.001137,0.004779,0.000584,0.002544,0.000627,0.003348,0.001276,0.147454,0.970093,0.441072,0.761653,0.702837,3.721495,2.470099,1.647431,2.226510,0.539659,1.012860,-0.105308,0.475136,0.022744,0.015258,622.000000,0.324604,0.974922,0.739596,1.000000,92.083261,0.902105,29.110771,27.534421,-54.313638,1
0.003651,0.000251,0.003261,0.000210,0.003424,0.000303,0.006583,0.002593,0.002947,0.000831,0.004542,0.002697,0.057684,1.553254,0.659106,2.027205,0.588218,9.245562,6.889403,2.336524,3.139892,0.662521,1.157051,-0.194780,0.701691,0.007668,0.012499,434.000000,0.802018,0.850980,0.565104,1.000000,92.325902,0.626174,32.623219,19.485853,74.920781,1
